5.604677067508531119e-01, 7.617281060480557420e-01, 7.890864323483539611e-01, 1.168046388265308877e-01, -4.049303048410548556e-01, 9.191298561336529449e-01, -3.939547024262186059e-01, 5.182229415247349147e-01, 3.182229415247349036e-01
5.704760586571182568e-01, 7.726641500849285027e-01, 7.985012481228521697e-01, 1.134054275755404378e-01, -4.194108774895257685e-01, 9.133290027094377317e-01, -4.072224610821262303e-01, 5.287441095071431230e-01, 3.287441095071431119e-01
5.804844105633835127e-01, 7.835111287382747758e-01, 8.078693028351472405e-01, 1.098788155055914484e-01, -4.339475562750880200e-01, 9.073130507082725060e-01, -4.204557384724910141e-01, 5.393677676173979085e-01, 3.393677676173978974e-01
5.904927624696487687e-01, 7.942682972917518569e-01, 8.171885248672751123e-01, 1.062242285481760223e-01, -4.485190165774199378e-01, 9.010902913821182691e-01, -4.336315103597630505e-01, 5.500763153411799555e-01, 3.500763153411799444e-01
6.005011143759140246e-01, 8.049349027672274559e-01, 8.264568679334061141e-01, 1.024413377144493681e-01, -4.631045772909399005e-01, 8.946699102755408806e-01, -4.467278272590097243e-01, 5.608524633566697171e-01, 3.608524633566695949e-01
6.105094662821792806e-01, 8.155099653976831675e-01, 8.356721202000407800e-01, 9.853013965662779650e-02, -4.776839503879098947e-01, 8.880620463461431635e-01, -4.597236146202419715e-01, 5.716790851859602229e-01, 3.716790851859602673e-01
6.205178181884444255e-01, 8.259922560992777330e-01, 8.448318817848958773e-01, 9.449098055086796455e-02, -4.922372475273025239e-01, 8.812777447248344442e-01, -4.725987057247507117e-01, 5.825392521232545251e-01, 3.825392521232545140e-01
6.305261700947096815e-01, 8.363805330081199862e-01, 8.539337694841405701e-01, 9.032447691174402826e-02, -5.067453484040114198e-01, 8.743287293152298689e-01, -4.853341870237615208e-01, 5.934165369090295128e-01, 3.934165369090295017e-01
6.405345220009749374e-01, 8.466735542603194276e-01, 8.629754281201025279e-01, 8.603150940243403655e-02, -5.211899626325314783e-01, 8.672272965996005167e-01, -4.979124582017891432e-01, 6.042950901044775724e-01, 4.042950901044776724e-01
6.505428739072401934e-01, 8.568702105774009814e-01, 8.719546476672155322e-01, 8.161316229584954229e-02, -5.355538548741041183e-01, 8.599861193985429697e-01, -5.103174251795002947e-01, 6.151598374054829677e-01, 4.151598374054829010e-01
6.605512258135054493e-01, 8.669708893065998234e-01, 8.808705702649992642e-01, 7.707008537727598474e-02, -5.498228074202735627e-01, 8.526171249740595037e-01, -5.225361597066454644e-01, 6.259979996007538627e-01, 4.259979996007537961e-01
6.705595777197705942e-01, 8.769769225593344597e-01, 8.897232163687223139e-01, 7.240262762832395949e-02, -5.639848766056368978e-01, 8.451316782866568067e-01, -5.345581786451113482e-01, 6.367985762402237349e-01, 4.367985762402238348e-01
6.805679296260358502e-01, 8.868896572843987247e-01, 8.985126673058335678e-01, 6.761120840059892112e-02, -5.780290765165916334e-01, 8.375411378268649010e-01, -5.463742695695693596e-01, 6.475513707119171514e-01, 4.475513707119172513e-01
6.905762815323011061e-01, 8.967104404305861198e-01, 9.072390505072051026e-01, 6.269631600955352657e-02, -5.919453396199236828e-01, 8.298567963588296958e-01, -5.579764309870621775e-01, 6.582469714012902928e-01, 4.582469714012903372e-01
7.005846334385663621e-01, 9.064402630769586855e-01, 9.159022206685947243e-01, 5.765868766663245076e-02, -6.049830013650197014e-01, 8.225117656924720855e-01, -5.687480947637996165e-01, 6.683425919953889238e-01, 4.683425919953890237e-01
7.105929853448316180e-01, 9.160759230985722201e-01, 9.244983284942158708e-01, 5.250142126649120361e-02, -6.148115861571336049e-01, 8.168821393749007287e-01, -5.768046206214763050e-01, 6.761423809566894372e-01, 4.761423809566894816e-01
7.206013372510967629e-01, 9.256114861414191930e-01, 9.330210919626791277e-01, 4.722952015579181401e-02, -6.214602317922255370e-01, 8.130291432432799059e-01, -5.822229918485684053e-01, 6.816253079283839389e-01, 4.816253079283839833e-01
7.306096891573620189e-01, 9.350409710887275239e-01, 9.414641829392426109e-01, 4.184858101021059207e-02, -6.251169146265235232e-01, 8.108947075336884192e-01, -5.851920823916314518e-01, 6.848721785703257847e-01, 4.848721785703258291e-01
7.406180410636272748e-01, 9.443583968237247994e-01, 9.498212719782390678e-01, 3.636477297474664111e-02, -6.259359492235258005e-01, 8.104151430446697724e-01, -5.858560368587896194e-01, 6.859290888174618406e-01, 4.859290888174618850e-01
7.506263929698925308e-01, 9.535580476638380043e-01, 9.580862700604044768e-01, 3.078467527605296961e-02, -6.240422563671103040e-01, 8.115231206701244426e-01, -5.843203099480820395e-01, 6.848117420275362521e-01, 4.848117420275362965e-01
7.606347448761577867e-01, 9.626452769659119557e-01, 9.662630619531149545e-01, 2.510840573869981690e-02, -6.195282319354719069e-01, 8.141524799150042790e-01, -5.806511340282120015e-01, 6.815038134915232249e-01, 4.815038134915232138e-01
7.706430967824229317e-01, 9.716402669263357605e-01, 9.743689722064872161e-01, 1.932615958468120870e-02, -6.124380912968272472e-01, 8.182488799492954046e-01, -5.748641321753545919e-01, 6.759433820599611842e-01, 4.759433820599612841e-01
7.806514486886881876e-01, 9.805642373502804210e-01, 9.824223998993468765e-01, 1.342608290255285254e-02, -6.027662248609351181e-01, 8.237705311221699134e-01, -5.669233740592269921e-01, 6.680182331458270895e-01, 4.680182331458271894e-01
7.906598005949534436e-01, 9.894384080429169392e-01, 9.904418747163123982e-01, 7.394861129337238805e-03, -5.904588405627926306e-01, 8.306853106333459413e-01, -5.567422336216120149e-01, 6.575636241162505780e-01, 4.575636241162506224e-01
8.006681525012186995e-01, 9.982839988094162065e-01, 9.984460455622699016e-01, 1.217681300320185575e-03, -5.754142164560605011e-01, 8.389669651150934993e-01, -5.441823512808638963e-01, 6.443583110861635932e-01, 4.443583110861636376e-01
8.106765044074839555e-01, 1.007122042569582598e+00, 1.006457714134961323e+00, -5.004063154261761785e-03, -5.584210175136493648e-01, 8.480927881864638307e-01, -5.298477353222430519e-01, 6.290254306592516498e-01, 4.290254306592516942e-01
8.206848563137491004e-01, 1.015972216625021129e+00, 1.014502975009563324e+00, -1.104828784002078422e-02, -5.412832658203344804e-01, 8.570482021749489254e-01, -5.152362362535150009e-01, 6.132397792815199589e-01, 4.132397792815200033e-01
8.306932082200143563e-01, 1.024853600552956490e+00, 1.022599363567869402e+00, -1.692200503478054688e-02, -5.240308921931665642e-01, 8.658092646395407765e-01, -5.003741772557189771e-01, 5.970310864721045663e-01, 3.970310864721046107e-01
8.407015601262796123e-01, 1.033785271316285170e+00, 1.030764361032751930e+00, -2.263744189019943273e-02, -5.066405438219070412e-01, 8.743795897599752065e-01, -4.852425507013761186e-01, 5.803770105664387557e-01, 3.803770105664388557e-01
8.507099120325448682e-01, 1.042786305877902997e+00, 1.039015637823303306e+00, -2.820524661220017229e-02, -4.890893088904261221e-01, 8.827610874781579575e-01, -4.698221604334772428e-01, 5.632540775143363154e-01, 3.632540775143362488e-01
8.607182639388101242e-01, 1.051875741645819984e+00, 1.047371015415544004e+00, -3.363448820448121379e-02, -4.713550716738661439e-01, 8.909537764490442768e-01, -4.540940081427924380e-01, 5.456381281179174536e-01, 3.456381281179173870e-01
8.707266158450752691e-01, 1.061064786675913751e+00, 1.055841274575656907e+00, -3.892827202754609722e-02, -4.534319913848487982e-01, 8.989490043353057791e-01, -4.380532931100534211e-01, 5.275202159497262011e-01, 3.275202159497261345e-01
8.807349677513405251e-01, 1.070347446296074034e+00, 1.064421379752595431e+00, -4.407947799392112481e-02, -4.353489188506975416e-01, 9.067229490662453983e-01, -4.217267997609482344e-01, 5.089271478002461713e-01, 3.089271478002462157e-01
8.907433196576057810e-01, 1.079715438805445071e+00, 1.073104104018517413e+00, -4.908038930388582133e-02, -4.171401584341180580e-01, 9.142513350804467587e-01, -4.051474994414018260e-01, 4.898936329360626396e-01, 2.898936329360625730e-01
9.007516715638710370e-01, 1.089160482503169547e+00, 1.081882128370082130e+00, -5.392408051660294716e-02, -3.988407906707584494e-01, 9.215117924318887432e-01, -3.883503784071384302e-01, 4.704576578523454455e-01, 2.704576578523453789e-01
9.107600234701362929e-01, 1.098674295688391034e+00, 1.090748041913771615e+00, -5.860441244021331181e-02, -3.804864383704534281e-01, 9.284840957635434044e-01, -3.713721636231707701e-01, 4.506601954009490929e-01, 2.506601954009491373e-01
9.207683753764014378e-01, 1.108249293958875503e+00, 1.099694994779174761e+00, -6.311634576226610172e-02, -3.621116848116204268e-01, 9.351508454021186800e-01, -3.542497654815069952e-01, 4.305433899034341594e-01, 2.305433899034341760e-01
9.307767272826666938e-01, 1.117882142612742991e+00, 1.108720040219400405e+00, -6.745742400784740522e-02, -3.437431127738232450e-01, 9.414997842389930538e-01, -3.370135847082866287e-01, 4.101425650435492343e-01, 2.101425650435492787e-01
9.407850791889319497e-01, 1.127571107802171957e+00, 1.117821696485648664e+00, -7.162621827170448374e-02, -3.254043709437957066e-01, 9.475215297452744823e-01, -3.196919621591616800e-01, 3.894912275869055751e-01, 1.894912275869055085e-01
9.507934310951972057e-01, 1.137314458600294120e+00, 1.126998459869894553e+00, -7.562152260943239002e-02, -3.071191288912751283e-01, 9.532084513776577506e-01, -3.023138240673216570e-01, 3.686241396638922363e-01, 1.686241396638921697e-01
9.608017830014623506e-01, 1.147110464080240533e+00, 1.136248802108557499e+00, -7.944235086407017143e-02, -2.889109473429866681e-01, 9.585547242260060719e-01, -2.849084776976729683e-01, 3.475770757701792113e-01, 1.475770757701792002e-01
9.708101349077276065e-01, 1.156957244529214890e+00, 1.145571029496372351e+00, -8.308788104771094862e-02, -2.708034166167996304e-01, 9.635562888739218623e-01, -2.675056600737921730e-01, 3.263868840941105409e-01, 1.263868840941104743e-01
9.808184868139928625e-01, 1.166851416163102728e+00, 1.154961993293866396e+00, -8.655700560651014008e-02, -2.528224575949699626e-01, 9.682102761490414267e-01, -2.501376844048032178e-01, 3.050941362771703025e-01, 1.050941362771702914e-01
9.908268387202581184e-01, 1.176788722199089587e+00, 1.164417673274757536e+00, -8.984867653441537538e-02, -2.349948887437937617e-01, 9.725155314400943940e-01, -2.328380147394125133e-01, 2.837414659637243486e-01, 8.374146596372432361e-02
1.000835190626523374e+00, 1.186764895113781026e+00, 1.173933991524042986e+00, -9.296224281101546361e-02, -2.173466560752273236e-01, 9.764730516246072911e-01, -2.156394663574525694e-01, 2.623713745475788617e-01, 6.237137454757890609e-02
1.010843542532788630e+00, 1.196775667383781716e+00, 1.183506823426649923e+00, -9.589744522846876951e-02, -1.999026683308518237e-01, 9.800859100164781568e-01, -1.985739383382718326e-01, 2.410258761030483754e-01, 4.102587610304835042e-02
1.020851894439053886e+00, 1.206816810326881484e+00, 1.193132035852201955e+00, -9.865441677848345303e-02, -1.826866012329498579e-01, 9.833591616897789933e-01, -1.816721198224291456e-01, 2.197461016010365253e-01, 1.974610160103650036e-02
1.030860246345319142e+00, 1.216884527816004313e+00, 1.202805867336594225e+00, -1.012337658594156392e-01, -1.657201327257629975e-01, 9.862998161038420974e-01, -1.649626404781619760e-01, 1.985711872078293194e-01, -1.428812792170691681e-03
1.040868598251584176e+00, 1.226975294038932907e+00, 1.212524777557572486e+00, -1.036364892641861157e-01, -1.490231813990048060e-01, 9.889165801302503001e-01, -1.484722113511155461e-01, 1.775383925021479792e-01, -2.246160749785205968e-02
1.050876950157849432e+00, 1.237085587311285151e+00, 1.222285194053029045e+00, -1.058638817278098471e-01, -1.326143057008365989e-01, 9.912196023630562847e-01, -1.322259425802082833e-01, 1.566834571346453209e-01, -4.331654286535473186e-02
1.060885302064114688e+00, 1.247211885948676935e+00, 1.232083509212886341e+00, -1.079175248643666346e-01, -1.165106589611736715e-01, 9.932203077588768192e-01, -1.162472376246511258e-01, 1.360404272105219525e-01, -6.395957278947804470e-02
1.070893653970379944e+00, 1.257350697976266751e+00, 1.241916110108208793e+00, -1.097992821860078461e-01, -1.007279079000025640e-01, 9.949312321503590573e-01, -1.005576615269480056e-01, 1.156414447305754017e-01, -8.435855526942460936e-02
1.080902005876645200e+00, 1.267498812854280343e+00, 1.251779624766878429e+00, -1.115113264184279390e-01, -8.527983897227429944e-02, 9.963658778087337575e-01, -8.517650813711190316e-02, 9.551613676231369976e-02, -1.044838632376862975e-01
1.090910357782910456e+00, 1.277653175244775507e+00, 1.261670803097699745e+00, -1.130560874606136301e-01, -7.017858867008723578e-02, 9.975384933453554925e-01, -7.012099752768966021e-02, 7.569181611579076097e-02, -1.243081838842092363e-01
1.100918709689175712e+00, 1.287810731433687295e+00, 1.271586369415238504e+00, -1.144362101449887120e-01, -5.543490167709806682e-02, 9.984638792770166305e-01, -5.540651386877791518e-02, 5.619374550122907541e-02, -1.438062544987709357e-01
1.110927061595440968e+00, 1.297968427706950090e+00, 1.281523021831065146e+00, -1.156545441169220118e-01, -4.105815600023959150e-02, 9.991572323157691393e-01, -4.104662118971786483e-02, 3.704511581839645129e-02, -1.629548841816035598e-01
1.120935413501706224e+00, 1.308123286783806849e+00, 1.291477508241045680e+00, -1.167141412489968166e-01, -2.705629168331738152e-02, 9.996340008682469414e-01, -2.705299074301472512e-02, 1.826690510062035921e-02, -1.817330948993796658e-01
1.130943765407971480e+00, 1.318272896324314436e+00, 1.301447108411789788e+00, -1.176182795958244515e-01, -1.343521977917880826e-02, 9.999097487923219729e-01, -1.343481559514340083e-02, -1.229624957009151087e-04, -2.001229624957009401e-01
1.140952117314236514e+00, 1.328415097216589569e+00, 1.311429333371936234e+00, -1.183703909098967333e-01, -1.993769484780099147e-04, 9.999999801244162656e-01, -1.993769471570988421e-04, -1.810891978031614613e-02, -2.181089197803161572e-01
1.150960469220501770e+00, 1.338547731543648922e+00, 1.321421679861803700e+00, -1.189740210453027053e-01, 1.264785751770739972e-02, 9.999200169163442453e-01, 1.264752031102735208e-02, -3.567721267170860522e-02, -2.356772126717086024e-01
1.160968821126767025e+00, 1.348668641388508505e+00, 1.331421629896704095e+00, -1.194328225072194133e-01, 2.510410122697230573e-02, 9.996849085992819406e-01, 2.510146447610835455e-02, -5.281582299745829490e-02, -2.528158229974583060e-01
1.170977173033032281e+00, 1.358775761181872266e+00, 1.341426743005707856e+00, -1.197505493802766829e-01, 3.716801618518063288e-02, 9.993093488009205938e-01, 3.715945907948705468e-02, -6.951453568460697063e-02, -2.695145356846069817e-01
1.180985524939297537e+00, 1.368867575800163383e+00, 1.351435112530607441e+00, -1.199310489341071650e-01, 4.883975081633322446e-02, 9.988075764244798149e-01, 4.882033671593027230e-02, -8.576555756739664971e-02, -2.857655575673966331e-01
1.190993876845562793e+00, 1.378942773222586737e+00, 1.361445025814125520e+00, -1.199782193452747919e-01, 6.012039366860439521e-02, 9.981933134142209063e-01, 6.008418306958176330e-02, -1.015627684759854155e-01, -3.015627684759854543e-01
